barcode;productid;name;storeId;mccprice;mccpricesymbol;pricewithextravalue;pricewithextravaluesymbol;onsale;onstock;stockamount;mediumimageurl;unitformat;hasmigroskop;hasdiscount;company;
8691375639647;595016;BİZİM MUTFAK SOĞUK AYRAN AŞI ÇORBASI 93 GR;179;0.0;TL;2.1;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/05020185.jpg;Ad;false;false;false;
8715000994366;106123;GUIGOZ 2 450 GR. BİBERON MAMASI;179;0.0;TL;11.75;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/05046503.jpg;Ad;false;false;false;
8696368164090;153441;TİKVEŞLİ NANE AROMALI AYRAN 200 ML;179;0.0;TL;0.32;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690521013881;101315;CIF LIKID JEL 1 KG;179;0.0;TL;2.95;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/30720591.jpg;Ad;false;false;false;
8690784231107;100656;GLADE MULTI SPRAY NEUTRAFRESH 500 ML;179;0.0;TL;5.0;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/31500550.jpg;Ad;false;false;false;
8690705007019;515467;SARAY NARIN 75 GR KAKAOLU-701. (60701);179;0.0;TL;0.3;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690504271307;455636;K-BAR ÇİKOLATALI 21 GR;179;0.0;TL;0.6;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun//medium/07161583.jpg;Ad;false;false;false;
8690508202444;178096;TUKAŞ SULTANİ BAMYA 680 GR ( CAM );179;0.0;TL;6.65;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/09031570.jpg;Ad;false;false;false;
5011321826861;690994;IPANA 3 BOYUTLU BEYAZLIK LUXE BEYAZLATICI VE BESLEYİCİ DİŞ MACUNU 75 ML;179;7.9;TL;12.9;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/34012080.jpg;Ad;true;true;false;
5449000002952;811288;FUSE TEA ŞEFTALİ 330 ML;179;0.0;TL;1.6;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/08059514.jpg;Ad;false;false;false;
8699568055403;120360;KOLESTON TÜP BOYA 5/4 AÇIK KESTANE 50 ML.;179;0.0;TL;6.6;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/34484475.jpg;Ad;false;false;false;
8690843070029;293329;BAHÇIVAN BURGAZ TAZE KAŞAR PEYNİRİ 700 GR.;179;0.0;TL;9.5;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8693495413053;111134;PALMOLIVE NATURALS 100 GR SARI;179;0.0;TL;0.9;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/29351502.jpg;Ad;false;false;false;
8690533094069;191388;ETİ ÇUBUK KRAKER SUSAMLI 45 GR;179;0.0;TL;0.5;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/07010755.jpg;Ad;false;false;false;
5996037001927;101851;DOMESTOS ÇAMAŞIR SUYU LİMON FERAHLIĞI 810 GR;179;0.0;TL;3.3;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/30560517.jpg;Ad;false;false;false;
8691281330096;189683;SELEN KLASIK KEYIF 100'LU DEMLIK POSET CAY;179;0.0;TL;4.5;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690629310394;206876;DR.OETKER TURŞUKUR 100 GR;179;0.0;TL;1.1;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/06072005.jpg;Ad;false;false;false;
8691130000576;153484;YÖRSAN LIGHT BLOK KAŞAR 700 GR;179;0.0;TL;10.59;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/10400411.jpg;Ad;false;false;false;
8693495413046;102853;PALMOLIVE NATURALS 100 GR TURUNCU;179;0.0;TL;0.9;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/29351501.jpg;Ad;false;false;false;
40561172;146963;MAGNUM CLASSIC DONDURMA 110 ML;179;0.0;TL;3.0;TL;true;true;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/11575840.jpg;Ad;false;false;false;
50189182;111422;NESTLE NUTS BAR 50 GR;179;0.0;TL;1.15;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/07164145.jpg;Ad;false;false;false;
8693357035072;156415;P.BAHÇE VELA (55201) 2'Lİ KULPLU BARDAK;179;0.0;TL;4.9;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
7622300167660;400117;PATOS CRITOS MEKSIKA ATEŞİ SÜPER BOY 115 GR;179;0.0;TL;2.5;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/05083204.jpg;Ad;false;false;false;
4015400040156;109345;ORKID ULTRA HIJYENIK PED 2LI EKO PAKET NORMAL;179;0.0;TL;5.95;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/31110210.jpg;Ad;false;false;false;
8690701011157;212435;KNORR ACILI KETÇAP 375 GR;179;0.0;TL;1.82;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/16290120.jpg;Ad;false;false;false;
8711500825469;107562;PHILIPS ALKALİN İNCE PİL 4'LÜ;179;0.0;TL;1.15;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/39131200.jpg;Ad;false;false;false;
8693495008990;186677;PALMOLİVE SABUN(BEYAZ-PEMBE-SARI)100 GR. 2+1;179;0.0;TL;1.55;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/29301580.jpg;Ad;false;false;false;
8691130000590;153485;YÖRSAN LIGHT KAŞAR PEYNİRİ 500 GR;179;0.0;TL;11.99;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/10400409.jpg;Ad;false;false;false;
5996037001903;104836;DOMESTOS ÇAMASIR SUYU 1350 GR;179;0.0;TL;3.19;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/30560516.jpg;Ad;false;false;false;
8690629433178;477872;DR.OETKER ÇİKOLATALI EKSPRES SALEP 22 GR;179;0.0;TL;0.3;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun//medium/03301035.jpg;Ad;false;false;false;
8690575103910;144578;TAMEK AHUDUDU REÇEL 1/4;179;0.0;TL;0.68;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8693495413022;102854;PALMOLIVE NATURALS 100 GR YEŞIL;179;0.0;TL;0.9;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/29351500.jpg;Ad;false;false;false;
8690521005398;156493;SIGNAL DIS FIRÇASI ELASTYS;179;0.0;TL;5.75;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8696044620254;201414;BOZKURT PASTA MUM 24'LÜ+12 ALTLIK;179;0.0;TL;0.75;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690570527094;610078;AIRWICK FRESHMATİK YEDEK SERİN SULAR 3'LÜ YEDEK EK;179;0.0;TL;10.0;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/31506128.jpg;Ad;false;false;false;
5449000174512;697888;DOĞADAN KIRMIZI BİTKİ ÇAYLI BÖĞÜRTLENLİ İÇECEK 330 ML;179;0.0;TL;1.55;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/08051135.jpg;Ad;false;false;false;
8690642513321;146669;MIS LIGHT BEYAZ PEYNİR 500 GR.;179;0.0;TL;1.15;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690637452307;104310;CARTE DOR KAYISI 0.5 L;179;0.0;TL;0.62;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/11575120.jpg;Ad;false;false;false;
9004355000020;110118;ELEPHANT BASMATİ PİRİNÇ 1 KG.;179;0.0;TL;3.99;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/01014710.jpg;Ad;false;false;false;
8690570681222;109356;MARC BANYO+MUTFAK 750 GR KIREÇ SÖKÜCÜ HEDIYELI;179;0.0;TL;4.99;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690629219420;108694;DR.OETKER ÇOCUK PUDİNGİ VANİLYALI 117 GR;179;0.0;TL;0.81;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/07100061.jpg;Ad;false;false;false;
8690885100302;111101;TOKAI DOLDUR KULLAN TİPİ ÇAKMAK 2'Lİ;179;0.0;TL;5.95;TL;true;true;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/32300006.jpg;Ad;false;false;false;
8690767160318;102247;SÜTAŞ CAM KASE 400 G 2'Lİ;179;0.0;TL;1.99;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8693495004664;176415;PALMOLIVE FRUIT 100 GR.2'LI SET %20 INDIRIMLI;179;0.0;TL;1.8;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690521025297;187333;SİGNAL BEYAZ GÜÇ ELMA 50 ML/77 GR;179;0.0;TL;1.45;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/34010106.jpg;Ad;false;false;false;
8690559851011;105947;DARDANEL MISIR 212 ML;179;0.0;TL;2.45;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/09033101.jpg;Ad;false;false;false;
8690803760403;149348;VİLEDA SÜNGER BEZ;179;0.0;TL;4.75;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/31990200.jpg;Ad;false;false;false;
5410076029990;179913;PRINGLES TEXAS BARBECUE SAUCE 165 GR;179;0.0;TL;3.95;TL;true;true;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/05082507.jpg;Ad;false;false;false;
8694136000403;210254;GUZELPINAR KAYNAK SUYU 10LT;179;0.0;TL;1.14;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690513102210;147965;HACI ŞAKİR GRANÜL 330 GR. LAVANTA;179;0.0;TL;1.49;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690504015413;687569;ÜLKER GOFRET MUZLU 220 GR.;179;0.0;TL;1.9;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690629219413;107588;DR.OETKER ÇOCUK PUDİNGİ ÇİKOLATALI 155 GR;179;0.0;TL;0.91;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690508902412;297348;TUKAS LIGHT MAYONEZ 420 GR;179;0.0;TL;3.75;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8693357170254;681881;PAŞABAHÇE SARI KASE;179;0.0;TL;1.0;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690637075902;499185;KNORR SEZAR SALATA SOSU 40 GR;179;0.0;TL;2.0;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/06072037.jpg;Ad;false;false;false;
8690550181902;145372;NESTLE NOIR 100 GR;179;0.0;TL;0.32;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/07163302.jpg;Ad;false;false;false;
8690570510652;188135;CALGONIT JEL 1700 GR(CALGONIT TUZ 1 KG.HEDIYELI);179;0.0;TL;12.99;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
5000174161311;153392;PANTENE SAMPUAN 400ML. EXTRA BAKIM;179;0.0;TL;4.35;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690521005336;119726;SIGNAL ETKIN FIRÇA;179;0.0;TL;1.75;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/34040160.jpg;Ad;false;false;false;
8690572404539;112428;YAYLA TEREYAĞI KEYFİ 250 GR;179;0.0;TL;0.82;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/04201621.jpg;Ad;false;false;false;
3014260113902;107764;GILLETTE TIRAŞ JELİ HASSAS 200 ML;179;0.0;TL;6.9;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/34120302.jpg;Ad;false;false;false;
8690521005350;100815;SIGNAL DIS FIRÇASI 2378 . PRF/ PLS- ORTA SERT;179;0.0;TL;1.85;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/34040101.jpg;Ad;false;false;false;
8690536700707;105189;EKO.MOLFİX DRY&SOFT MİDİ (44);179;0.0;TL;8.59;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/31100620.jpg;Ad;false;false;false;
8690784331104;148841;MR.MUSCLE KLOZET BLOK ORMAN ESİNTİSİ 40 GR;179;0.0;TL;5.5;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/31310161.jpg;Ad;false;false;false;
8710402685980;110835;KIWI ELİTE AYAKK.BOYASI NATUREL;179;0.0;TL;3.59;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690570510669;176439;MARC KIREÇ SÖKÜCÜ 750 GR+SIVI KREM 675 GR;179;0.0;TL;5.55;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
4056800812226;252698;KOLESTON SET SAÇ BOYASI 5/37 KIŞKIRTICI KAHVE;179;0.0;TL;14.9;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/34485124.jpg;Ad;false;false;false;
5449000016645;105533;COCA - COLA 2,5 L;179;0.0;TL;3.45;TL;true;true;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/08011600.jpg;Ad;false;false;false;
8693495000260;155596;HACI SAKIR SIVI SABUN YEDEK 750 ML SALATALIK;179;0.0;TL;5.5;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/29791502.jpg;Ad;false;false;false;
8690767160356;203708;SÜTAŞ KAYMAKLI YOĞURT 2250 GR;179;0.0;TL;8.9;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/12500372.jpg;Ad;false;false;false;
8690106103051;177150;TRAKYA BİRLİK-BİRYAĞ MISIR YAĞI 5 LT.;179;0.0;TL;12.99;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
5449000020079;102130;SPRITE 4X1 L (+1 Money);179;5.45;TL;7.65;TL;true;true;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/08010908.jpg;Ad;true;true;false;
8690521025235;178714;ELIDOR SAMPUAN 400GR. MULTIVITAMIN SERAMIT+ÇANTA;179;0.0;TL;4.59;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690570509922;175421;KOSLA HALI ŞAMPUANI EL TİPİ 1000 ML;179;0.0;TL;10.99;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/31312014.jpg;Ad;false;false;false;
8690506629021;147978;DURU LADY SIVI ALOE VERALI YEDEK 1000 GR.;179;0.0;TL;3.69;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690515913210;210344;KENT NAZAR WHİTE STİK 8 GR;179;0.0;TL;0.25;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8692971024752;810642;ÜLKER İÇİM ÇİKOLATALI SÜT 6X200 ML;179;0.0;TL;7.45;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/11014701.jpg;Ad;false;false;false;
8691206010614;149018;SİTİL KREM AYAKKABI BOYASI KOYU KAHVE;179;0.0;TL;2.5;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/31400301.jpg;Ad;false;false;false;
8076809509367;583685;BARILLA SPAGHETTI LUNGHI UZUN MAKARNA 500 GR;179;0.0;TL;2.15;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/05030343.jpg;Ad;false;false;false;
8690504040804;108118;ÜLKER METRO İKRAMLIK KUTU 400 GR;179;0.0;TL;5.44;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/07034300.jpg;Ad;false;false;false;
8690570509939;157702;MARC 830 GR. ULTRA ÇAMASIR SUYU LIMON;179;0.0;TL;1.99;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/30561821.jpg;Ad;false;false;false;
4027800015900;176586;PROTECTOR 3 D (SARI) DİAMOND MAK+2 BIÇAK;179;0.0;TL;4.0;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690637556821;679722;CARTE DOR SELECTION ŞEFTALİ 900 ML;179;0.0;TL;8.99;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/11578232.jpg;Ad;false;false;false;
8690803760410;217883;VİLEDA PROMOSYONLU SÜNGER BEZ;179;0.0;TL;7.95;TL;true;true;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/31160189.jpg;Ad;false;false;false;
8698996001143;810646;MAYLO HAMARAT PEÇETE 200 YAPRAK;179;0.0;TL;4.85;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/31049098.jpg;Ad;false;false;false;
5413149092549;183096;ALO AUTOMAT 10 KG. BAHAR BUKETI;179;0.0;TL;25.9;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690504099239;600222;CAFE CROWN MILKY VANİLYA AROMALI 100 GR;179;0.0;TL;1.85;TL;true;false;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun//medium/03411959.jpg;Ad;false;false;false;
8690555730549;402082;BANAT DESENLI TEMIZLIK BEZI 3 LU;179;0.0;TL;2.25;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
7038516510402;102262;JORDON DIS FIRÇASI- ULTRAFLEX;179;0.0;TL;6.9;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/34040803.jpg;Ad;false;false;false;
8697502801505;238965;YUMY HAVLU KAĞIT 4'LÜ;179;0.0;TL;6.6;TL;true;true;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/31020243.jpg;Ad;false;false;false;
8690521025259;178723;ELIDOR SAMPUAN 400GR. MULTIVITAMIN ARINDIRIC+ÇANTA;179;0.0;TL;4.59;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690632267326;503486;NESQUIK 3Ü1 ARADA 30 GR;179;0.0;TL;0.7;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun/medium/03301038.jpg;Ad;false;false;false;
5449000016669;105576;FANTA PORTAKAL 2,5 L;179;0.0;TL;3.15;TL;true;true;-1.0;http://images1.sanalmarket.com.tr/images/1000/urun/medium/08022690.jpg;Ad;false;false;false;
8690690030153;145818;AROMA KAYISI SUYU 1 LT CAM ŞİŞE;179;0.0;TL;0.5;TL;true;false;-1.0;http://images3.sanalmarket.com.tr/images/missing.gif;Ad;false;false;false;
8690629219406;144872;DR.OETKER SAKIZLI MUHALLEBİ 150 GR;179;0.0;TL;1.55;TL;true;true;-1.0;http://images3.sanalmarket.com.tr/images/1000/urun/medium/07100096.jpg;Ad;false;false;false;
8690504099246;600219;CAFE CROWN MILKY FINDIK AROMALI 100 GR;179;0.0;TL;1.85;TL;true;false;-1.0;http://images2.sanalmarket.com.tr/images/1000/urun//medium/03411960.jpg;Ad;false;false;false;
